smiles,IC50
CC(C)(N)COc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(Cl)c12,532.8
COC1CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3cccc(F)c23)C1,0.6
COC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cc(O)cc4ccccc34)CCCN12,1.4
COC(c1ccc(O)cc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2)C(F)(F)F,36.8
Cc1cc(-c2ncc3c(nc(OC[C@@]45CCCN4C[C@H](F)C5)nc3c2F)N2CC3CCC(C2)N3)c2cn[nH]c2c1,661.7
Oc1cccc(OC(F)(F)F)c1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,208.2
Oc1cc(-c2ncc3c(nc(OCCC(F)(F)F)nc3c2F)N2CC3CCC(C2)N3)c2c(Cl)cccc2c1,76.3
CC(C)c1cccc(C(C)C)c1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,2500
O[C@@H]1C[C@@H]2CN(C[C@H]1N2)c1nc(OC[C@@]23CCCN2C[C@H](F)C3)nc2c(F)c(ncc12)-c1cccc2cccc(Cl)c12,6.9
F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CC(F)C(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,206.8
CO[C@@H]1C[C@@H]2CN(C[C@H]1N2)c1nc(OC[C@@]23CCCN2C[C@H](F)C3)nc2c(F)c(ncc12)-c1cccc2cccc(Cl)c12,886.9
CN1CCC(F)(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)CC1,593.2
CC(C)c1ccc(O)cc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,2.7
Oc1cc(-c2ncc3c(nc(OCC45CCCN4C(CF)CC5)nc3c2F)N2CC3CCC(C2)N3)c2c(Cl)cccc2c1,4.2
Cc1c(Cl)cc2[nH]ncc2c1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,2.8
CC(C)(O)c1ccccc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,8017.6
CC(C)c1ccc(O)cc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,1.9
COC1(CN2CCCC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1)OC,60.8
CN(C)C(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,2.2
CO[C@H]1CN2CCC[C@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3cccc(F)c23)C1,0.9
CC(C)(F)c1ccccc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,560
CNC(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,3.1
F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2ccccc2C#N)C1,2231.4
CO[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cc(O)cc3cccc(C#C)c23)C1,1
COC(=O)NC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,17
CN(C)C(=O)NC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,17.7
CC(=O)NC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,9.2
F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2ccccc2Cl)C1,873.2
F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cnccc2C(F)(F)F)C1,2578.3
CC(C)Oc1ccccc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,1946.5
CC(C)Cc1ccccc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,594.7
Fc1c(ncc2c(nc(OC[C@]34CCCN3[C@@H](Cn3cccn3)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,7.5
F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(c23)C(F)(F)F)C1,50.9
CS(=O)(=O)NC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4cccc(Cl)c34)CCCN12,20
CC(C)c1ncccc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,7746.7
Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1cccc2CCC=C(c12)C(F)(F)F,11.4
COCc1cccc2cccc(-c3ncc4c(nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)N3CC4CCC(C3)N4)c12,238
Oc1ccc(CC(F)(F)F)c(c1)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,5
FC1CN2CC(F)CC2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,90.2
CCc1c(F)ccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,0.9
CCn1ccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,35.3
F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3CCCc23)C1,92.1
CC1CCc2cccc(c12)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,18.5
F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3ccc(F)c(F)c23)C1,1
CCc1cccc2cccc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)N5CCOCC5)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,1.4
CCc1cccc2cccc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)NC)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,1.9
CCc1cccc2cc(O)cc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)NC)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,0.9
CCc1cccc2cc(O)cc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,0.7
CNC(=O)O[C@@H]1CN2CCC[C@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3cccc(Cl)c23)C1,28.2
Fc1c(ncc2c(nc(OC[C@]34CCCN3C[C@H](C4)OC(=O)N3CCOCC3)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,48.3
F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3CCC(C4CC4)c23)C1,233.7
F[C@H]1CN2CCC[C@@]2(COc2nc(N3CC4CCC(C3)N4)c3cnc(c(F)c3n2)-c2cccc3C4CC4Cc23)C1,20.1
CN(C)C(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cccc4ccc(F)c(C#C)c34)CCCN12,0.4
CN(C)C(=O)OC[C@H]1CC[C@@]2(COc3nc(N4CC5CCC(C4)N5)c4cnc(c(F)c4n3)-c3cc(O)cc4ccc(F)c(C#C)c34)CCCN12,0.8
CCc1c(F)ccc2cc(O)cc(-c3ncc4c(nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)N3CC4CCC(C3)N4)c12,0.5
Fc1c(ncc2c(nc(OC[C@]34CCCN3[C@@H](CN3CCOC3=O)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,25
Fc1c(ncc2c(nc(OC[C@]34CCCN3[C@@H](COC(=O)N3CCCC3)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,3.2
Fc1c(ncc2c(nc(OC[C@]34CCCN3[C@@H](COC(=O)N3CCCCC3)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,5.5
Fc1c(ncc2c(nc(OC[C@]34CCCN3[C@@H](COC(=O)N3CCOCC3)CC4)nc12)N1CC2CCC(C1)N2)-c1cccc2cccc(Cl)c12,2.7
Cn1ccc2cccc(-c3ncc4c(nc(OCC56CCCN5CCC6)nc4c3F)N3CC4CCC(C3)N4)c12,357
CCCc1ccccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,297
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)C(=C(N=C1)C1=C(C=CC=C1)C1CC1)F,130
CCc1cccc2cc(O)cc(-c3ncc4c(ncnc4c3F)N3CC4CCC(C3)N4)c12,71
CC(Oc1nc(N2CC3CCC(C2)N3)c2cnc(c(F)c2n1)-c1cccc2cccc(F)c12)C12CCCN1CCC2,37
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)C(=C(N=C1)C=1C=C(C=C(C1[C@@H]1[C@H](C1)C)Cl)O)F,1
C[C@@H]1C[C@H]1c1c(Cl)cc(O)cc1-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,1
Nc1nc2c(cccc2s1)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,27
Fc1c(ncc2c(nc(OCC34CCCN3CCC4)nc12)N1CC2CCC(C1)N2)-c1cccc2scnc12,295
Nc1nc2c(ccc(F)c2s1)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,17
Cc1cc2sc(N)nc2c(c1C)-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,966
Cc1cc2sc(N)nc2c(c1C)-c1ncc2c(nc(OC[C@@]34CCCN3C[C@H](F)C4)nc2c1F)N1CC2CCC(C1)N2,475
Cc1ccc2sc(N)nc2c1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,143
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)CCC23CCCN3CCC2)C(=C(N=C1)C1=CC=CC2=CC=CC(=C12)F)F,1.6
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)C(=C(N=C1)C1=CC=CC2=CC=C(C=C12)F)F,0.027
[C@@H]12OC[C@@H](N(C1)CCOC=1N=C(C3=C(N1)C(=C(N=C3)C3=CC(=CC1=CC=CC=C31)O)F)N3C[C@H]1CC[C@@H](C3)N1)C2,0.062
C12CN(CC(CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)=O)C(=C(N=C1)C1=CC(=CC2=CC=CC=C12)O)F,0.751
C12CN(CC(CC1)N2)C=2C1=C(N=C(N2)OCC23CCCCN3CCC2)C(=C(N=C1)C1=CC(=CC2=CC=CC=C12)O)F,0.012
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)C(=C(N=C1)C1=CC=CC2=CC=C(C(=C12)F)F)F,0.007
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)C(=C(N=C1)C1=CC=CC2=CC=CC(=C12)CC)F,0.001
[C@H]12CN(C[C@H](CC1)N2)C3=NC(=NC4=C3C=NC(=C4F)C5=CC=CC6=CC=CC(=C56)CC)OC[C@@]78C[C@@H](CN7C[C@@H](C8)O)O,0.006
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)C(=C(N=C1)C=1C=C(C=C(C1[C@@H]1[C@@H](C1)C)Cl)O)F,0.002
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3C[C@H](C2)F)C(=C(N=C1)C1=CC(=CC2=CC=CC(=C12)CC)O)F,0.002
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCCN3C[C@@H](C2)F)C(=C(N=C1)C1=CC(=CC2=CC=C(C(=C12)C#C)F)O)F,0.002
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC([2H])([2H])[C@]23CCC(N3C[C@@H](C2)F)([2H])[2H])C(=C(N=C1)C1=CC(=CC2=CC=CC(=C12)CC)O)F,0.002
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC([2H])([2H])[C@]23CCC(N3C[C@@H](C2)F)([2H])[2H])C(=C(N=C1)C1=CC(=CC2=CC=C(C(=C12)C#C)F)O)F,0.002
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@@]23CCCN3C[C@H](C2)F)C(=C(N=C1)C1=CC(=CC2=CC=C(C(=C12)C#C)F)O)F,0.002
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,19.6
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)C)F)C,269.1
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)C(F)(F)F)F)C,238.9
FC1=C(N=CC2=C1N=C(N=C2NCC2(CCC2)N2CCOCC2)OC[C@]21CCCN1C[C@@H](C2)F)C2=CC(=CC1=CC=CC=C21)O,957.7
C12CNCC2C1NC=1C2=C(N=C(N1)OC[C@H]1N(CCC1)C)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F,2258.9
CN(C1(CC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,117
CN(C1(CCCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,10
FC1=C(N=CC2=C1N=C(N=C2NCC2(CNC2)C)OC[C@]21CCCN1C[C@@H](C2)F)C2=CC(=CC1=CC=CC=C21)O,39.9
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=C(C=CC=C2)C(C)C)F)C,2170
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=C(C=CC=C2)C(C)C)F)C,3721
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@H]1N(CCC1)C)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,98
ClC=1C(=C2C=NNC2=CC1C)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OC[C@]12CCCN2C[C@@H](C1)F)F,100
ClC1=C(C(=C2C=NNC2=C1)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OC[C@]12CCCN2C[C@@H](C1)F)F)C,165
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)F)F)C,306.1
ClC=1C=CC=C2C=CC=C(C12)C1=C(C=2N=C(N=C(C2C=N1)NCC(C)(O)C)OC[C@]12CCCN2C[C@@H](C1)F)F,3148.1
ClC=1C(=C(C=CC1)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OCC12CCCN2CCC1)F)C1CC1,146.1
C1[C@@H](C[C@@H]1NC)NC2=NC(=NC3=C2C=NC(=C3F)C4=CC(=CC5=CC=CC=C45)O)OCC67CCCN6CCC7,80.9
N1CC(C1)NC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F,46.5
FC1=C(N=CC2=C1N=C(N=C2N[C@H]2CNC[C@@H]2C)OCC21CCCN1CCC2)C2=CC(=CC1=CC=CC=C21)O,245.3
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)C#C)F)C,22
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)CC)F)C,59.2
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)F)F)C,1319.2
ClC=1C=CC=C2C=CC=C(C12)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OC[C@]12CCCN2C[C@@H](C1)F)F,582.9
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)C(=C)C)F)C,954.2
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)C(C)C)F)C,1638.2
C1(CC1)C=1C=CC=C2C=CC=C(C12)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OC[C@@]12CCCN2C[C@H](C1)F)F,343.5
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)C#CC)F)C,1879
CN(C1(CCC1)CN(C=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C)C,609.2
NC1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F,62.8
CN(C1(CCCCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,1576.6
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OCCC=1N(C=CN1)C)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,856.8
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@@H]1N(CCC1)C)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,381.1
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC(=C21)CC)O)F)C,0.9
CN(C1(CCCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC(=C21)CC)O)F)C,1.1
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=C(C(=C21)CC)F)F)C,30.4
ClC1=C2C(=CC(=CC2=CC=C1)O)C1=C(C=2N=C(N=C(C2C=N1)N(C)CC1(CCC1)N(C)C)OC[C@]12CCCN2C[C@@H](C1)F)F,76.5
CN(C1(CCC1)CN(C=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC(=C21)CC)O)F)C)C,26.1
FC1=C(N=CC2=C1N=C(N=C2NCC2(CNC2)O)OC[C@]21CCCN1C[C@@H](C2)F)C2=CC(=CC1=CC=CC=C21)O,389.3
CN(CCNC=1C2=C(N=C(N1)OC[C@@]13CCCN3C[C@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,521.4
[C@@]12(NCC[C@@H]2C1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F,5148.9
CN(C1(CCOCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)C,684.3
CN(C(CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC=C21)O)F)(C)C)C,210.9
CN(C(OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC(=CC1=CC=CC(=C21)CC)O)F)NCC2(CCC2)N(C)C)=O)C,1.1
CNC(OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC(=CC1=CC=CC(=C21)CC)O)F)NCC2(CCC2)N(C)C)=O,0.7
CN(C(OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC(=CC1=CC=C(C(=C21)C#C)F)O)F)NCC2(CCC2)N(C)C)=O)C,0.4
CN(C(OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC(=CC1=CC=C(C(=C21)CC)F)O)F)NCC2(CCC2)N(C)C)=O)C,0.7
ClC=1C(=C(C=CC1)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OCC12CCCN2CCC1)F)C(C)C,513.1
ClC=1C(=C(C=CC1)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OC[C@]12CCCN2C[C@@H](C1)F)F)C(C)C,1078.8
N1(CCCC1)C(=O)OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)Cl)F)NCC2(CCC2)N(C)C,231.7
N1(CCCCC1)C(=O)OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)Cl)F)NCC2(CCC2)N(C)C,89.6
CN(C(OC[C@H]1CC[C@]2(CCCN12)COC=1N=C(C2=C(N1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)Cl)F)NCC2(CCC2)N(C)C)=O)C,102.1
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=CC(=C21)C#C)O)F)C,0.6
CN(C1(CCOCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)F)F)C,7158.9
ClC=1C=CC=C2C=CC=C(C12)C1=C(C=2N=C(N=C(C2C=N1)NCC1(CCC1)N(C)C)OCC12CCCN2CCC1)F,79.3
ClC=1C=CC=C2C=CC=C(C12)C1=C(C=2N=C(N=C(C2C=N1)NCC(C)(N(C)C)C)OCC12CCCN2CCC1)F,938.2
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=C(C(=C21)C#C)F)F)C,2.6
CN(C1(CCC1)CNC=1C2=C(N=C(N1)OC[C@]13CCCN3C[C@@H](C1)F)C(=C(N=C2)C2=CC(=CC1=CC=C(C(=C21)CC)F)O)F)C,1.1
CN(C1(CCC1)CN(C=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)F)F)C)C,9092.3
FC1=C(N=CC2=C1N=C(N=C2NCC2(CCC2)NC)OCC21CCCN1CCC2)C2=CC=CC1=CC=CC(=C21)F,1032.4
NC1(CCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)F)F,2118
CN(C1(CCCC1)CNC=1C2=C(N=C(N1)OCC13CCCN3CCC1)C(=C(N=C2)C2=CC=CC1=CC=CC(=C21)F)F)C,479.8
FC1=C(N=CC2=C1N=C(N=C2NC2CC(C21CCC1)N)OCC12CCCN2CCC1)C1=CC=CC2=CC=CC(=C12)F,202.7
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC(=CC2=CC=CC=C12)O,48.9
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC(=C12)Cl,266.5
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=C2C=NNC2=CC=C1C,1315.4
OC=1C=C(C2=CC=CC=C2C1)N1CC=2N=C(N=C(C2CC1)N1CC2CC(C(C1)N2)O)OC[C@H]2N(CCC2)C,3.7
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3C(CC2)COC(NC)=O)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,1.6
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC(=CC2=CC=CC(=C12)CC)O,0.8
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@]23CCCN3C[C@@H](C2)F)CN(CC1)C1=CC(=CC2=CC=CC(=C12)CC)O,1
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OC[C@H]2N(CCC2)C)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,5.5
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CC(C2)F)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,3.1
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=CC2=CC=CC(=C12)CC,1.1
[C@H]12CN(C[C@H](CC1)N2)C3=NC(=NC4=C3CCN(C4)C5=CC=CC6=CC=CC(=C56)C7CC7)OC[C@@]89CCCN8C[C@@H](C9)F,19.8
[C@H]12CN(C[C@H](CC1)N2)C=2C1=C(N=C(N2)OCC23CCCN3CCC2)CN(CC1)C1=CC=CC2=CC=C(C(=C12)Cl)Cl,344.8
